Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	202401887	205659426	1846	0.0883
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	205660039	208006682	1400	0.0502
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	208007435	211928634	2326	0.0977
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	211929133	213045933	718	0.6574
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	213051024	213367054	196	0.1537
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	213371458	213510693	71	0.3953
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	213514935	213610782	40	0.1349
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	213611279	218001513	2895	0.0277
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	218004253	218795623	384	0.2026
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	218798344	221606293	1813	0.0366
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	221606740	221606796	2	1.7871
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	221607842	223664942	1375	0.0367
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	223665132	225095031	930	-0.0297
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	225095133	229234052	2596	0.0228
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	229235916	229236642	2	-1.032
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	229236904	231281633	1057	0.0112
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	231289748	231638894	118	0.5545
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	231639382	237388673	3672	0.0094
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	237390546	239125955	890	0.0996
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	2	239126885	241537572	1393	0.003
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	2170634	3870739	1119	0.1064
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	4286151	4362340	18	-0.4127
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	4362403	9151115	2986	0.1332
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	9151640	9223936	62	1.0051
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	9223988	9332037	77	1.3561
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	9337562	9348661	10	1.052
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	9349556	9403684	12	0.5659
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	9406401	11212808	1087	0.132
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	11216505	11690146	282	0.2161
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	11694793	11751071	42	0.6176
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	11753124	12285326	367	0.2555
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	12294317	12559606	186	0.3305
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	12560058	12955937	282	0.2301
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	12958440	13453068	334	0.4379
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	13456639	13675753	134	0.6604
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	13676002	13808568	103	1.2432
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	13809205	14288306	288	0.5237
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	14288423	15433372	769	0.3611
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	15435721	16521673	759	0.1754
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	16524052	16670981	122	0.5579
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	16672492	17557401	476	0.168
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	17563471	18046209	222	0.3785
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	18049191	19341295	671	0.104
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	19341852	20313049	524	0.2467
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	20313096	20380340	42	0.1597
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	20405351	20561333	122	-0.3179
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	20561502	20877142	200	0.2765
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	20877406	29063591	4624	0.1658
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	29064160	32733290	2548	0.2292
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	32733494	35209519	1348	0.1503
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	35209552	37651317	1532	0.2194
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	37651932	41316341	2450	0.1276
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	41317585	41782346	190	-0.7648
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	41784737	43176330	663	0.1371
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	43179004	43324551	118	0.5506
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	43328232	49324980	2928	0.1613
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	49329285	49514789	49	0.7627
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	49517800	49567819	22	1.0434
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	49573409	49714152	59	0.732
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	49722440	49983710	89	0.5919
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	49990690	50054806	35	0.2055
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	50055890	50360364	117	0.5541
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	50368578	51936229	695	0.1747
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	51941035	52260437	101	0.0594
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	52261879	52898992	288	0.1681
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	52910069	53205062	165	0.3258
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	53207975	55752512	1953	0.0993
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	55756001	55756736	2	-1.0009
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	55761498	58223696	1438	0.1155
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	58225048	58432876	125	0.5571
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	58438533	63173438	2389	0.1172
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	63173451	64823986	1374	0.2044
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	64826213	66077385	1055	0.1521
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	66079627	66712587	366	0.2365
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	66713760	66735667	23	0.8298
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	66736526	67069266	216	0.2524
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	67072020	67927560	555	0.1455
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	67931859	70474185	1853	0.2616
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	70474459	71155787	439	0.1244
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	71157141	72355081	891	0.061
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	72356801	74094324	1274	0.1199
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	74094788	74095053	2	1.1747
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	74097637	76596862	1068	0.1336
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	76598453	80160142	2011	0.2369
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	80160424	104744863	10697	0.1422
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	104745274	105258564	367	0.228
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	105262011	107774313	1416	0.1506
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	107775498	107798559	18	0.7357
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	107800996	107957569	104	1.063
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	107958354	110908106	1500	0.1373
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	110908393	111317512	215	0.2523
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	111317534	111533808	116	-0.8203
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	111536614	112651837	740	0.2464
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	112653036	112953078	199	0.1109
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	112958191	113314411	245	0.6384
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	113322789	118802580	3502	0.1003
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	118805805	123548250	2518	0.0294
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	123553146	123570052	15	0.7049
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	123570832	123722841	91	0.5214
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	123723245	124500865	508	0.6677
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	124504088	125758919	797	0.0556
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	125761627	128538091	1681	0.0023
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	128540089	129554876	402	0.0661
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	129558089	129708369	76	0.3731
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	129718993	130762683	542	0.1516
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	130765786	130947070	82	0.6866
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	130953592	131493122	272	0.19
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	131496881	133377124	1304	0.0563
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	133377335	134087374	469	-0.0078
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	134087740	164897136	16223	0.0637
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	164900288	166286883	441	0.1794
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	166288841	166833619	276	0.0804
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	166835198	168467674	776	0.1709
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	168472934	169103286	364	0.918
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	169104280	169361746	182	1.0477
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	169361975	170628863	772	0.4879
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	170631092	171534948	585	0.2899
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	171535967	172208524	199	0.4444
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	172209645	173312711	724	0.5622
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	173314193	174162029	263	0.4512
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	174162519	175108799	610	0.3448
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	175108971	175331395	182	0.0797
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	175331505	178897425	1521	0.2871
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	178897814	182047485	1780	0.205
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	182050154	186534982	2119	0.3617
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	186537043	187162644	420	0.5806
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	187163168	189228707	1458	0.4894
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	189228944	189512415	199	0.2575
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	189514806	189514826	2	-1.1884
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	189514852	191796481	1582	0.2813
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	191800053	192344905	220	0.4133
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	192347028	196517831	2006	0.2471
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	196518397	196770477	67	0.3588
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	197242908	197483798	68	0.5204
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	3	197484264	197812401	84	0.3521
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	1059384	1586938	150	-0.5924
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	1587793	1889977	118	0.07
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	1893851	1911538	7	-0.4587
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	1916659	7589351	3410	-0.6016
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	7591598	7623904	28	-1.0741
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	7623930	9609556	637	-0.611
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	9652366	9835664	101	-0.1291
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	9839931	11174128	1107	-0.6174
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	11177220	12226782	813	-0.4713
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	12227087	12637763	242	-0.294
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	12637970	12655112	2	1.2314
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	12655113	12845879	146	-0.3477
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	12847208	13106811	226	-0.462
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	13113325	13300305	156	-1.6787
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	13306706	18463801	3695	-0.5749
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	18463819	23408850	3070	-0.4959
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	23413144	23471003	58	-0.6178
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	23471660	27983908	2982	-0.8393
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	27983973	35721719	4450	-0.7356
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	35724025	39452346	2532	-0.8253
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	39457145	39469950	3	-0.5824
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	39471222	39496923	12	-0.0507
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	39498719	40033871	229	-0.504
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	40038627	48067890	4134	-0.7855
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	51832470	57182912	3456	-6e-04
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	57183027	59213037	1232	0.0413
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	59217727	60461461	740	0.1145
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	60461594	60465899	3	-0.5697
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	60469846	60812543	199	0.1356
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	60812787	64252154	1629	0.0428
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	64252307	65315631	638	0.1085
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	65316237	66475864	710	0.0473
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	66477839	66620135	85	0.2489
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	66624276	67191833	363	0.0439
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	67192265	67193004	5	-0.7599
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	67202637	70068931	971	0.039
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	70069247	70524872	288	0.1586
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	70525078	74599398	2229	0.0498
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	74606596	74937902	204	0.1867
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	74940080	79631045	2981	0.0582
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	79631672	89646687	6014	-0.0642
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	89654848	90348976	374	-0.7491
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	90349353	90506113	46	-0.0063
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	90506973	95815251	2906	-0.7142
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	95815327	96457584	337	-0.5778
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	96460666	98173865	873	-0.7236
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	98173923	101645554	1998	-0.8085
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	101646129	101646487	2	-4.4235
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	101646555	105480932	2051	-0.769
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	105481173	107679400	1243	-0.621
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	107680906	107681131	2	-2.2244
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	107683940	107970289	140	-0.6411
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	107970830	108230993	170	-0.8115
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	108235327	108236610	3	-1.9997
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	108237448	109669804	784	-0.7685
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	109674327	109933388	151	-0.0446
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	109938094	118768156	5042	-0.7601
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	118769567	119359503	370	-0.5949
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	119363984	119469085	29	-0.2494
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	119471497	119554266	58	-0.5797
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	119554303	122319464	1651	-0.818
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	122321038	124422741	1123	-0.5071
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	124423531	133125098	4366	-0.7549
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	133125335	135345252	868	-0.5419
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	135350009	139035816	2176	-0.7758
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	139040760	140933006	1252	-0.5703
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	140940018	141346422	272	0.1264
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	141347544	156830919	8658	-0.7936
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	156831094	157873738	577	-0.5989
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	157874977	166844915	4925	-0.775
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	166845636	168976380	1204	-0.363
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	168977872	171113687	1165	-0.5867
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	171113706	172742938	818	-0.4027
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	172743174	173406467	323	-0.2637
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	173406668	175330514	1134	-0.3618
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	175334504	180334947	2712	-0.5847
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	180335019	180482622	109	-0.4237
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	180484513	181664702	511	-0.6753
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	181665181	181667351	3	-2.3368
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	181667503	183629292	971	-0.6374
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	183629556	184207488	40	0.239
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	4	184214410	187842528	1844	-0.6305
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	914118	1362698	82	0.0833
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	1368328	1391046	21	0.5701
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	1392112	1402103	5	0.0723
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	1404280	2843042	846	-0.6036
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	2844158	3584080	649	-0.4363
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	3585681	3588324	2	-1.9688
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	3588738	6256777	2196	-0.4733
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	6257603	6639650	318	-0.6346
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	6640484	12035588	3895	-0.5034
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	12035881	14535764	1489	-0.416
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	14537379	17756141	1393	-0.5014
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	17757966	19527644	1000	-0.2397
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	19527962	20114899	318	-0.434
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	20119056	20386560	139	-0.1838
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	20566972	21162695	254	0.702
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	21168249	21277246	79	0.5431
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	21278015	21598411	71	0.3512
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	21600514	22430338	434	0.6014
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	22430961	22782990	199	0.7509
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	22785155	23128283	207	0.5462
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	23132117	31562858	4841	0.599
