Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	63666491	64368300	326	0.2283
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	64371363	64409679	19	0.5293
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	64412548	64454198	19	0.23
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	64454433	64604182	96	0.4793
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	64604284	64789837	97	0.2015
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	64790667	65573907	402	0.2526
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	65575798	65650767	57	0.4899
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	65653712	65829891	102	0.245
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	65830135	65881554	28	0.4641
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	65881898	65943726	48	0.285
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	65950161	65951750	6	0.6519
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	65957086	66056384	59	0.2454
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	66060052	66078448	14	0.6025
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	66081810	66689807	338	0.2625
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	66689846	67299734	474	0.1771
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	67301679	67450607	63	0.6327
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	67450721	67476624	19	0.3897
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	67483179	68110644	306	0.1731
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	68113359	68319258	132	0.4227
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	68319532	68536807	120	0.1625
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	68544411	68683618	83	0.4208
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	68687705	69452355	459	0.1603
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	69455404	69522432	18	0.4075
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	69523046	69727314	101	0.146
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	69730896	69754716	16	0.4077
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	69760624	70307017	418	0.185
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	70308764	70378540	52	0.6049
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	70379763	70493148	51	0.1895
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	70495479	70589488	33	-0.1772
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	70591777	70744545	86	0.1669
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	70751794	70840594	38	-0.1737
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	70840884	70886325	43	0.1141
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	71110207	71285421	118	-0.1285
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	71293742	71343134	25	0.219
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	71347207	71544419	157	-0.1177
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	71544599	71566964	4	-0.6462
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	71567348	71860508	210	-0.1117
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	71866041	71911797	39	0.1009
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	71914919	72002119	58	-0.1878
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	72002272	72037032	19	0.1329
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	72041897	72383455	220	-0.1533
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	72397128	72538163	99	0.1591
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	72549663	72959525	278	-0.1525
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	72961771	73025832	36	0.18
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	73030591	73097476	46	-0.1881
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	73102340	73337828	153	0.1475
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	73340055	74648906	753	-0.1428
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	74653517	74723145	43	0.1896
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	74723217	74743430	20	-0.1341
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	74743932	74818140	42	0.3954
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	74818299	74900525	55	0.1555
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	74900555	75531811	378	-0.1287
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	75560563	75649065	35	0.1771
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	75651241	76304136	362	-0.1355
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	76323667	76330763	21	0.1578
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	76340107	76373533	18	-0.0989
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	76379270	76382892	2	-1.4027
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	76382970	76484752	61	-0.1506
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	76488145	76488641	3	-0.8464
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	76488641	77059144	324	-0.1262
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	77059169	77247099	90	0.1617
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	77250652	77528187	202	-0.1437
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	77536799	77550966	11	0.2633
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	77551044	77754705	107	-0.1206
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	77759738	77817077	39	0.1919
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	77817258	79705711	834	-0.1326
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	79709318	79764855	40	0.1453
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	79765603	79889222	93	-0.1837
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	79891364	79919265	33	0.2185
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	79930000	80689915	439	-0.1388
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	80699300	80731454	21	0.3177
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	80731528	80763377	15	-0.1698
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	80763894	80987033	113	0.1708
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	80990414	82475214	842	-0.1342
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	82478020	82541573	39	0.1486
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	82542733	82628112	46	-0.1326
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	82630744	82651207	12	0.39
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	82657967	82734160	61	-0.1278
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	82734818	82943697	109	0.4464
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	82951770	83001374	36	0.1247
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	83002990	83108483	45	-0.0984
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	83108500	83659688	318	0.2013
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	83660005	83746334	38	0.4444
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	83747364	83933137	99	0.1916
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	83934636	84006435	46	0.4796
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	84006877	84614963	422	0.1877
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	84616443	84635083	17	-0.2203
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	84636117	84671208	44	0.2441
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	84673478	84853351	91	0.4221
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	84853607	84977473	75	0.1766
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	84980311	85159657	155	0.612
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	85162720	85422679	166	0.4129
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	85426715	85978726	188	0.1625
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	85980541	85984893	7	-0.6587
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	85987901	86405731	204	0.1978
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	86406259	86460248	35	0.4783
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	86460274	88170401	1008	0.1624
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	88174287	88259840	54	0.4658
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	88260034	88853144	380	0.172
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	88855725	88944620	40	0.3715
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	88962416	89144652	113	0.1209
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	89160473	89297917	100	0.4393
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	89298981	90097745	505	0.1561
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	90099920	90132236	16	0.4382
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	90134402	90312146	109	0.1832
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	90312593	90332381	19	0.4521
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	90333994	90971946	496	0.1855
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	90975855	91077261	62	0.4441
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	91077642	91465599	152	0.1711
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	91466945	91561103	77	0.4755
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	91570352	92203427	376	0.1772
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	92215817	92227885	9	0.6716
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	92231388	93215315	670	0.18
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	93218627	93406108	130	0.4455
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	93408907	93510649	80	0.1696
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	93510754	93691789	99	0.4312
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	93694452	95693608	257	0.1716
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	95696809	95752910	29	0.6097
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	95764732	96596551	499	0.2042
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	96598575	96646568	42	0.4453
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	96646687	96689696	47	0.2137
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	96701234	96710616	9	-0.2284
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	96713334	97688389	528	0.1778
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	97692809	97813800	76	0.4122
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	97820648	98303273	249	0.1765
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	98306447	98345383	25	0.4713
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	98345474	98353764	10	0.2121
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	98359193	98397972	12	0.5153
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	98398469	98501674	71	0.1898
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	98502511	98621893	102	0.4287
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	98624923	99852132	861	0.1774
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	99855390	99999914	88	0.4786
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	100007593	100499795	299	0.2022
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	100501946	100595146	37	0.4559
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	100603624	100628617	12	0.1672
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	100632551	100705789	38	0.4303
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	100782506	101333220	295	0.1815
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	101333808	101383436	39	0.4825
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	101385169	102584099	668	0.1921
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	102586906	102646936	25	0.4791
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	102647218	102767923	73	0.2315
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	102771828	102830102	29	0.4483
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	102831337	103518392	361	0.1861
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	103530401	103607282	83	0.4529
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	103609432	103755299	82	0.1805
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	103755318	103787268	26	0.4208
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	103790784	104287186	206	0.1785
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	104292166	104311268	23	0.5144
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	104313736	104318047	13	0.1639
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	104318169	104337369	25	0.5713
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	104340743	105767873	832	0.1705
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	105770533	105787698	15	0.5871
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	105788206	105880768	72	0.1647
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	105880801	105897408	15	0.4321
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	105898884	105923213	22	0.1352
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	105926140	105926804	4	0.8042
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	105926993	106645048	511	0.182
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	106648931	106721733	45	0.4453
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	106724564	109153691	1384	0.1644
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	109155232	109273584	85	0.4126
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	109274405	109899480	419	0.172
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	109901366	109932285	23	0.6339
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	109934071	110293491	203	0.1698
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	110293817	110811048	347	0.4268
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	110816121	110858969	18	0.0813
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	110877169	111031543	74	0.4135
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	111034582	111678959	353	0.1407
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	111679198	113158133	975	0.2096
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	113158654	113400368	180	0.1585
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	113401957	113472600	61	0.3825
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	113475877	114996934	876	0.1563
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	115095633	115148364	12	0.6248
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	115148756	115318897	46	0.1905
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	115319548	115443568	62	0.4778
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	115444593	115605965	110	0.1514
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	115606166	115625115	19	0.3422
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	115629897	115644221	17	0.1509
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	115654131	115707195	37	0.4715
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	115710367	116856992	655	0.1761
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	116863951	116907753	28	0.4929
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	116910453	117513281	369	0.1885
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	117517445	117588901	51	0.4472
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	117589179	118200315	342	0.1751
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	118201248	118227934	28	0.4462
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	118816495	118909603	20	0.1519
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	118916433	118937971	20	0.3451
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	118938494	119127435	105	0.1373
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	119127736	119220817	63	0.4327
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	119224414	120278702	613	0.1758
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	120281531	120315566	21	0.4943
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	120317274	120395432	49	0.1771
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	120398657	120488202	64	0.4301
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	120493241	120650442	134	0.1956
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	120652149	120740091	34	0.3469
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	120747037	121708118	487	0.157
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	121714435	121736268	14	0.6259
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	121736752	122092560	215	0.3865
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	122095855	122833111	397	0.1587
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	122833581	123005113	115	0.4031
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	123005611	124224889	656	0.1763
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	124227420	124278264	29	0.6177
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	124280266	124596967	243	0.1678
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	124597631	124611814	7	0.6348
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	124612872	125498932	619	0.1855
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	125506689	125636149	77	0.4801
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	125637221	125880434	153	0.1834
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	125880972	125933038	31	0.4432
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	125934401	126259502	162	0.2111
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	126262065	126365261	57	0.4322
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	126365922	126381957	10	0.1644
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	126385469	126398081	6	0.815
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	126398764	126428751	9	0.5926
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	126429436	127276635	415	0.1754
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	127279402	127356246	33	0.3744
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	127363401	127700699	214	0.1682
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	127701048	127759532	35	0.4904
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	127761812	128306855	327	0.2172
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	128306920	128545487	126	0.4414
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	128552737	129010190	296	0.1951
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	129011270	129044840	32	0.4219
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	129044925	129269031	152	0.1856
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	129270561	129381868	82	0.4349
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	129387778	129447748	41	0.1581
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	129450184	129476939	25	0.441
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	129477107	130066114	436	0.1591
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	130069399	130242810	130	0.4243
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	130246573	130548862	194	0.1712
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	130551013	130870990	248	0.6231
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	130871472	131007720	92	0.4228
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	131010167	131629275	359	0.1543
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	131629658	131787689	90	0.4641
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	131790226	131958664	102	0.161
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	131958700	132017061	46	0.3925
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	132017930	132207626	127	0.1866
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	132211813	132277503	47	0.4433
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	132277887	132613440	242	0.1874
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	132613591	132644811	27	0.6439
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	132645068	132653267	6	0.0998
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	132653597	132682549	29	0.3648
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	132687077	133899589	864	0.1682
